raw,monotone,lisse,reciproque,verif
-1.986323833,-1.868888,-1.868888,-1.986324,-0.664092
-1.569299101,-1.865524,-1.865524,-1.569299,-0.059917
-2.038403272,-1.862159,-1.862159,-2.038403,-1.057651
-1.915533781,-1.858795,-1.858795,-1.915534,-0.430158
-1.897908806,-1.855431,-1.855431,-1.897909,-0.388772
-1.744794845,-1.851669,-1.851669,-1.744795,-0.136719
-1.991018414,-1.848683,-1.848683,-1.991018,-0.674095
-1.64896965,-1.845415,-1.845415,-1.648970,-0.089867
-1.785414457,-1.842431,-1.842431,-1.785414,-0.178011
-1.89593923,-1.840110,-1.840110,-1.895939,-0.385328
-1.962460398,-1.837653,-1.837653,-1.962460,-0.593183
-1.864830851,-1.834382,-1.834382,-1.864831,-0.324351
-1.791283369,-1.831180,-1.831180,-1.791283,-0.186379
-1.949258327,-1.828015,-1.828015,-1.949258,-0.532219
-1.764379262,-1.824489,-1.824489,-1.764379,-0.153540
-1.746623039,-1.820963,-1.820963,-1.746623,-0.138111
-1.921229124,-1.817787,-1.817787,-1.921229,-0.447053
-1.761926412,-1.814518,-1.814518,-1.761926,-0.151327
-1.908389806,-1.811186,-1.811186,-1.908390,-0.409520
-1.669502496,-1.807250,-1.807250,-1.669502,-0.098155
-1.864587903,-1.803879,-1.803879,-1.864588,-0.323898
-1.800911784,-1.800187,-1.800187,-1.800912,-0.201295
-1.8767035,-1.796220,-1.796220,-1.876704,-0.349437
-1.735377669,-1.791753,-1.791753,-1.735378,-0.130063
-1.766953468,-1.787570,-1.787570,-1.766953,-0.156125
-1.867161154,-1.782881,-1.782881,-1.867161,-0.329207
-1.633459568,-1.777647,-1.777647,-1.633460,-0.083819
-1.777175545,-1.772241,-1.772241,-1.777176,-0.167422
-1.847141265,-1.766052,-1.766052,-1.847141,-0.291415
-1.668275356,-1.759038,-1.759038,-1.668275,-0.097657
-1.851778984,-1.752177,-1.752177,-1.851779,-0.300365
-1.625425457,-1.743881,-1.743881,-1.625425,-0.080744
-1.819085359,-1.734880,-1.734880,-1.819085,-0.234152
-1.807907462,-1.723610,-1.723610,-1.807907,-0.213403
-1.798489212,-1.712039,-1.712039,-1.798489,-0.197326
-1.792179107,-1.698798,-1.698798,-1.792179,-0.187670
-1.739303708,-1.684294,-1.684294,-1.739304,-0.132747
-1.690188407,-1.668853,-1.668853,-1.690188,-0.106748
-1.648043513,-1.653388,-1.653388,-1.648044,-0.089505
-1.748812437,-1.637386,-1.637386,-1.748812,-0.139811
-1.701684951,-1.620973,-1.620973,-1.701685,-0.111897
-1.695977807,-1.604188,-1.604188,-1.695978,-0.109276
-1.694638609,-1.587289,-1.587289,-1.694639,-0.108672
-1.584156751,-1.570087,-1.570087,-1.584157,-0.065339
-1.568701505,-1.553287,-1.553287,-1.568702,-0.059695
-1.555759072,-1.537149,-1.537149,-1.555759,-0.054867
-1.486298441,-1.521181,-1.521181,-1.486298,-0.026720
-1.500741958,-1.505854,-1.505854,-1.500742,-0.033018
-1.429150223,-1.491325,-1.491325,-1.429150,0.009145
-1.320660591,-1.477458,-1.477458,-1.320661,0.189635
-1.205025911,-1.465062,-1.465062,-1.205026,0.271212
-0.870005488,-1.453831,-1.453831,-0.870005,0.506339
-1.699024915,-1.445229,-1.445229,-1.699025,-0.110672
-1.195728898,-1.436928,-1.436928,-1.195729,0.278137
-1.302794814,-1.430297,-1.430297,-1.302795,0.201916
-1.378114342,-1.425022,-1.425022,-1.378114,0.138373
-1.463529825,-1.420747,-1.420747,-1.463530,-0.015721
-1.432722568,-1.417101,-1.417101,-1.432723,0.005610
-1.48449099,-1.414050,-1.414050,-1.484491,-0.025903
-1.468205809,-1.411732,-1.411732,-1.468206,-0.018128
-1.47398138,-1.410061,-1.410061,-1.473981,-0.021053
-1.544639825,-1.409004,-1.409004,-1.544640,-0.050611
-1.546728849,-1.408363,-1.408363,-1.546729,-0.051423
-1.508972287,-1.407826,-1.407826,-1.508972,-0.036469
-1.539495468,-1.407454,-1.407454,-1.539495,-0.048613
-1.426689743,-1.406814,-1.406814,-1.426690,0.011854
-1.442386746,-1.405959,-1.405959,-1.442387,-0.002274
-1.471877813,-1.404858,-1.404858,-1.471878,-0.019989
-1.519204378,-1.403258,-1.403258,-1.519204,-0.040650
-1.490016102,-1.401106,-1.401106,-1.490016,-0.028367
-1.468836903,-1.398276,-1.398276,-1.468837,-0.018451
-1.309832215,-1.394972,-1.394972,-1.309832,0.197119
-1.464216828,-1.391466,-1.391466,-1.464217,-0.016074
-1.435471296,-1.387286,-1.387286,-1.435471,0.003171
-1.324812412,-1.382634,-1.382634,-1.324812,0.186671
-1.387905001,-1.377670,-1.377670,-1.387905,0.124946
-1.390762448,-1.372261,-1.372261,-1.390762,0.120213
-1.382203459,-1.366293,-1.366293,-1.382203,0.133088
-1.353793978,-1.359784,-1.359784,-1.353794,0.163741
-1.345971941,-1.352669,-1.352669,-1.345972,0.170363
-1.357869982,-1.345038,-1.345038,-1.357870,0.160057
-1.313342452,-1.337118,-1.337118,-1.313342,0.194720
-1.376753568,-1.328764,-1.328764,-1.376754,0.140054
-1.35743308,-1.319948,-1.319948,-1.357433,0.160463
-1.289368987,-1.310788,-1.310788,-1.289369,0.211017
-1.294912219,-1.301580,-1.301580,-1.294912,0.207253
-1.292355298,-1.292278,-1.292278,-1.292355,0.208978
-1.319602727,-1.283151,-1.283151,-1.319603,0.190386
-1.245027661,-1.274212,-1.274212,-1.245028,0.242301
-1.298084497,-1.265372,-1.265372,-1.298084,0.205114
-1.236820101,-1.256697,-1.256697,-1.236820,0.248210
-1.220781326,-1.247782,-1.247782,-1.220781,0.259806
-1.265323042,-1.239087,-1.239087,-1.265323,0.227820
-1.211786508,-1.230506,-1.230506,-1.211787,0.266311
-1.22778213,-1.221723,-1.221723,-1.227782,0.254782
-1.18858695,-1.213088,-1.213088,-1.188587,0.283643
-1.1867913,-1.204435,-1.204435,-1.186791,0.285050
-1.135280489,-1.196049,-1.196049,-1.135280,0.323854
-1.159814119,-1.188050,-1.188050,-1.159814,0.305230
-1.253366231,-1.179975,-1.179975,-1.253366,0.236400
-1.156620144,-1.171441,-1.171441,-1.156620,0.307572
-1.210140228,-1.162885,-1.162885,-1.210140,0.267506
-1.120253682,-1.154335,-1.154335,-1.120254,0.335335
-1.134586095,-1.146053,-1.146053,-1.134586,0.324384
-1.113426446,-1.138064,-1.138064,-1.113426,0.340456
-1.176365733,-1.129846,-1.129846,-1.176366,0.293057
-1.187664389,-1.121707,-1.121707,-1.187664,0.284366
-1.035523772,-1.113208,-1.113208,-1.035524,0.396444
-1.187136054,-1.105211,-1.105211,-1.187136,0.284780
-1.077386856,-1.096734,-1.096734,-1.077387,0.367298
-1.056393623,-1.088088,-1.088088,-1.056394,0.382023
-1.136566877,-1.079654,-1.079654,-1.136567,0.322848
-1.025740504,-1.070619,-1.070619,-1.025741,0.402811
-1.120971083,-1.061812,-1.061812,-1.120971,0.334795
-0.979911863,-1.052597,-1.052597,-0.979912,0.434501
-1.088144421,-1.043713,-1.043713,-1.088144,0.359400
-1.05599308,-1.034485,-1.034485,-1.055993,0.382295
-0.946608304,-1.024625,-1.024625,-0.946608,0.455983
-0.982956826,-1.015356,-1.015356,-0.982957,0.432433
-0.992201328,-1.006506,-1.006506,-0.992201,0.425971
-1.045449972,-0.997540,-0.997540,-1.045450,0.389593
-0.979718089,-0.988740,-0.988740,-0.979718,0.434633
-1.085711002,-0.979509,-0.979509,-1.085711,0.361173
-0.849444568,-0.969697,-0.969697,-0.849445,0.521778
-1.088472247,-0.960124,-0.960124,-1.088472,0.359162
-0.926090717,-0.950228,-0.950228,-0.926091,0.468621
-1.007117152,-0.940375,-0.940375,-1.007117,0.415463
-0.903251409,-0.929928,-0.929928,-0.903251,0.482995
-0.856618046,-0.919654,-0.919654,-0.856618,0.516056
-0.968341469,-0.909985,-0.909985,-0.968341,0.442017
-0.79112035,-0.899960,-0.899960,-0.791120,0.569054
-0.92215985,-0.890849,-0.890849,-0.922160,0.471020
-0.866693794,-0.882025,-0.882025,-0.866694,0.508658
-0.890604376,-0.873773,-0.873773,-0.890604,0.491355
-0.865497946,-0.864816,-0.864816,-0.865498,0.509495
-0.748579442,-0.856453,-0.856453,-0.748579,0.608027
-0.969409883,-0.848941,-0.848941,-0.969410,0.441328
-0.841079652,-0.841194,-0.841194,-0.841080,0.528628
-0.785818278,-0.833272,-0.833272,-0.785818,0.573705
-0.940891325,-0.825679,-0.825679,-0.940891,0.459622
-0.683380126,-0.817445,-0.817445,-0.683380,0.655369
-0.82705295,-0.809814,-0.809814,-0.827053,0.539903
-0.671821534,-0.801950,-0.801950,-0.671822,0.663385
-0.883943974,-0.794562,-0.794562,-0.883944,0.496045
-0.680433869,-0.787444,-0.787444,-0.680434,0.657354
-0.763937294,-0.780408,-0.780408,-0.763937,0.594102
-0.681732356,-0.773576,-0.773576,-0.681732,0.656472
-0.854172527,-0.767319,-0.767319,-0.854173,0.517953
-0.752165675,-0.760578,-0.760578,-0.752166,0.604816
-0.775388658,-0.753540,-0.753540,-0.775389,0.583065
-1.008624553,-0.746545,-0.746545,-1.008625,0.414398
-0.732326507,-0.738414,-0.738414,-0.732327,0.621089
-0.547078549,-0.730192,-0.730192,-0.547079,0.763255
-0.857085168,-0.722581,-0.722581,-0.857085,0.515693
-0.80233854,-0.713948,-0.713948,-0.802339,0.559605
-0.83079493,-0.704429,-0.704429,-0.830795,0.536862
-0.658727228,-0.694451,-0.694451,-0.658727,0.673334
-0.698157131,-0.684979,-0.684979,-0.698157,0.645792
-0.605047941,-0.675749,-0.675749,-0.605048,0.715188
-0.604634284,-0.667449,-0.667449,-0.604634,0.715486
-0.4844172,-0.659364,-0.659364,-0.484417,0.813241
-0.665809869,-0.652227,-0.652227,-0.665810,0.667877
-0.776961088,-0.644527,-0.644527,-0.776961,0.581613
-0.464465677,-0.635985,-0.635985,-0.464466,0.830321
-0.594305217,-0.628040,-0.628040,-0.594305,0.723410
-0.667687535,-0.619845,-0.619845,-0.667688,0.666449
-0.677460372,-0.611410,-0.611410,-0.677460,0.659374
-0.428260803,-0.602705,-0.602705,-0.428261,0.860210
-0.822766005,-0.594898,-0.594898,-0.822766,0.543330
-0.551225244,-0.586644,-0.586644,-0.551225,0.759011
-0.651355922,-0.578647,-0.578647,-0.651356,0.679623
-0.42429924,-0.570664,-0.570664,-0.424299,0.863338
-0.479624241,-0.563009,-0.563009,-0.479624,0.817248
-0.482805132,-0.556400,-0.556400,-0.482805,0.814580
-0.580069601,-0.550204,-0.550204,-0.580070,0.734410
-0.668712913,-0.544239,-0.544239,-0.668713,0.665670
-0.945818543,-0.537052,-0.537052,-0.945819,0.456486
-0.356857508,-0.528979,-0.528979,-0.356858,0.923238
-0.593644201,-0.520905,-0.520905,-0.593644,0.723921
-0.50236535,-0.512295,-0.512295,-0.502365,0.799344
-0.438313305,-0.503685,-0.503685,-0.438313,0.851838
-0.365989476,-0.495080,-0.495080,-0.365989,0.912952
-0.514787852,-0.487537,-0.487537,-0.514788,0.790286
-0.28365004,-0.479978,-0.479978,-0.283650,1.055904
-0.5671705,-0.472832,-0.472832,-0.567171,0.744593
-0.403383314,-0.465548,-0.465548,-0.403383,0.878666
-0.467101365,-0.458372,-0.458372,-0.467101,0.828049
-0.622560441,-0.450424,-0.450424,-0.622560,0.702140
-0.234436318,-0.442456,-0.442456,-0.234436,1.085283
-0.575017929,-0.435270,-0.435270,-0.575018,0.738372
-0.420110106,-0.427373,-0.427373,-0.420110,0.866432
-0.510912716,-0.418883,-0.418883,-0.510913,0.793119
-0.281023263,-0.410129,-0.410129,-0.281023,1.057787
-0.413011252,-0.401847,-0.401847,-0.413011,0.871598
-0.227404877,-0.393776,-0.393776,-0.227405,1.088957
-0.625766634,-0.386928,-0.386928,-0.625767,0.699683
-0.417797625,-0.380589,-0.380589,-0.417798,0.868134
-0.337450534,-0.374251,-0.374251,-0.337451,0.947697
-0.543322801,-0.368453,-0.368453,-0.543323,0.767072
-0.189970642,-0.362655,-0.362655,-0.189971,1.107652
-0.337878584,-0.357431,-0.357431,-0.337879,0.947115
-0.509233474,-0.352286,-0.352286,-0.509233,0.794342
-0.172662466,-0.347156,-0.347156,-0.172662,1.115699
-0.41664341,-0.342333,-0.342333,-0.416643,0.868969
-0.168237924,-0.337927,-0.337927,-0.168238,1.117777
-0.188250526,-0.334173,-0.334173,-0.188251,1.108455
-0.45420888,-0.331191,-0.331191,-0.454209,0.839114
-0.200038075,-0.328675,-0.328675,-0.200038,1.102867
-0.241723075,-0.326255,-0.326255,-0.241723,1.081342
-0.201912745,-0.324758,-0.324758,-0.201913,1.101960
-0.415677398,-0.323866,-0.323866,-0.415677,0.869668
-0.308304905,-0.323237,-0.323237,-0.308305,1.031770
-0.294876158,-0.322402,-0.322402,-0.294876,1.046727
-0.320886611,-0.321820,-0.321820,-0.320887,0.993418
-0.396145075,-0.320396,-0.320396,-0.396145,0.884208
-0.457565307,-0.318091,-0.318091,-0.457565,0.836325
-0.608215093,-0.315069,-0.315069,-0.608215,0.712886
-0.55333662,-0.311155,-0.311155,-0.553337,0.756934
0.017214594,-0.305402,-0.305402,0.017215,1.262267
-0.665066599,-0.299650,-0.299650,-0.665067,0.668442
-0.55448985,-0.292761,-0.292761,-0.554490,0.755799
-0.41184619,-0.284128,-0.284128,-0.411846,0.872441
-0.528238952,-0.274940,-0.274940,-0.528239,0.780018
-0.147679686,-0.264186,-0.264186,-0.147680,1.127248
-0.303686469,-0.253163,-0.253163,-0.303686,1.037604
-0.189932256,-0.242139,-0.242139,-0.189932,1.107670
-0.199252501,-0.230175,-0.230175,-0.199253,1.103247
-0.135175064,-0.218015,-0.218015,-0.135175,1.133345
-0.148072868,-0.205685,-0.205685,-0.148073,1.127065
-0.125213757,-0.192485,-0.192485,-0.125214,1.138714
-0.018542513,-0.178925,-0.178925,-0.018543,1.221071
-0.316542506,-0.165570,-0.165570,-0.316543,1.015947
0.004491706,-0.151793,-0.151793,0.004492,1.249022
0.058074604,-0.138858,-0.138858,0.058075,1.308115
-0.198799476,-0.127180,-0.127180,-0.198799,1.103466
-0.28631246,-0.115965,-0.115965,-0.286312,1.053984
0.110593356,-0.104777,-0.104777,0.110593,1.356188
-0.046077381,-0.095310,-0.095310,-0.046077,1.194493
-0.191773727,-0.085728,-0.085728,-0.191774,1.106810
0.075455613,-0.076017,-0.076017,0.075456,1.328075
-0.211810842,-0.068051,-0.068051,-0.211811,1.096985
0.037148319,-0.060639,-0.060639,0.037148,1.284757
-0.050304088,-0.054458,-0.054458,-0.050304,1.190448
-0.30734539,-0.047956,-0.047956,-0.307345,1.033051
0.153157636,-0.040529,-0.040529,0.153158,1.383746
-0.128434345,-0.034043,-0.034043,-0.128434,1.136968
-0.073643729,-0.027753,-0.027753,-0.073644,1.170264
0.165724143,-0.021633,-0.021633,0.165724,1.390948
0.00501109,-0.016338,-0.016338,0.005011,1.249559
-0.109299339,-0.011403,-0.011403,-0.109299,1.147574
-0.073373876,-0.006468,-0.006468,-0.073374,1.170442
-0.25692442,-0.001607,-0.001607,-0.256924,1.072705
0.236621528,0.004458,0.004458,0.236622,1.432018
-0.02401152,0.010522,0.010522,-0.024012,1.215254
0.025561975,0.016590,0.016590,0.025562,1.271604
0.153550907,0.021794,0.021794,0.153551,1.383996
-0.004676835,0.027486,0.027486,-0.004677,1.237980
0.264831334,0.033368,0.033368,0.264831,1.450269
-0.207832157,0.038038,0.038038,-0.207832,1.099011
-0.01191671,0.043832,0.043832,-0.011917,1.228864
0.241402313,0.049625,0.049625,0.241402,1.434831
0.163327485,0.055542,0.055542,0.163327,1.389574
0.026163948,0.060867,0.060867,0.026164,1.272296
0.022292578,0.065658,0.065658,0.022293,1.267844
-0.122397571,0.071516,0.071516,-0.122398,1.140246
-0.148811057,0.078235,0.078235,-0.148811,1.126725
0.382009208,0.085634,0.085634,0.382009,1.587695
-0.172286301,0.093322,0.093322,-0.172286,1.115876
-0.010801806,0.101997,0.101997,-0.010802,1.230242
0.131337672,0.111523,0.111523,0.131338,1.369446
0.177359923,0.121893,0.121893,0.177360,1.397780
-0.015895538,0.131060,0.131060,-0.015896,1.223970
0.321657449,0.140530,0.140530,0.321657,1.531998
-0.007892043,0.150296,0.150296,-0.007892,1.233893
0.406041353,0.161425,0.161425,0.406041,1.598977
0.105438157,0.171947,0.171947,0.105438,1.352732
0.284243971,0.183011,0.183011,0.284244,1.466191
0.19731608,0.194094,0.194094,0.197316,1.409126
-0.089676924,0.204374,0.204374,-0.089677,1.159781
0.484631001,0.215595,0.215595,0.484631,1.632143
0.08131209,0.226356,0.226356,0.081312,1.333580
0.249212399,0.237118,0.237118,0.249212,1.439574
0.406995356,0.247489,0.247489,0.406995,1.599397
0.188482105,0.256795,0.256795,0.188482,1.404101
0.096990793,0.265239,0.265239,0.096991,1.346669
0.502325415,0.273002,0.273002,0.502325,1.639527
0.18407242,0.280433,0.280433,0.184072,1.401604
0.29673621,0.286875,0.286875,0.296736,1.479733
0.561503291,0.292467,0.292467,0.561503,1.664129
0.024847634,0.296866,0.296866,0.024848,1.270782
0.246226236,0.301265,0.301265,0.246226,1.437736
0.521648287,0.305361,0.305361,0.521648,1.647443
0.484115272,0.308903,0.308903,0.484115,1.631931
0.400642186,0.311082,0.311082,0.400642,1.596527
0.416528642,0.313261,0.313261,0.416529,1.603588
0.310238659,0.315034,0.315034,0.310239,1.499726
0.313120871,0.316735,0.316735,0.313121,1.506501
0.249433442,0.318618,0.318618,0.249433,1.439717
0.261903584,0.321160,0.321160,0.261904,1.448095
0.106359928,0.324294,0.324294,0.106360,1.353353
-0.114174909,0.329057,0.329057,-0.114175,1.144845
-0.343441009,0.335430,0.335430,-0.343441,0.939629
0.74315375,0.343467,0.343467,0.743154,1.778699
-0.020600508,0.351936,0.351936,-0.020601,1.218816
0.18297781,0.361712,0.361712,0.182978,1.400984
0.250275731,0.372780,0.372780,0.250276,1.440262
0.299120843,0.385682,0.385682,0.299121,1.482799
0.416895031,0.399084,0.399084,0.416895,1.603749
0.542874813,0.413315,0.413315,0.542875,1.655934
0.597480475,0.427871,0.427871,0.597480,1.681909
0.628716945,0.442427,0.442427,0.628717,1.699152
0.24246627,0.457715,0.457715,0.242466,1.435462
0.719773471,0.473003,0.473003,0.719773,1.760665
0.791537761,0.488291,0.488291,0.791538,1.828055
0.2569485,0.503139,0.503139,0.256949,1.444659
0.548143386,0.518528,0.518528,0.548143,1.658205
0.826179444,0.534646,0.534646,0.826179,1.866249
0.475805908,0.549167,0.549167,0.475806,1.628523
0.694550752,0.563111,0.563111,0.694551,1.743944
0.466609269,0.576375,0.576375,0.466609,1.624751
0.257587641,0.588330,0.588330,0.257588,1.445095
0.899253129,0.600308,0.600308,0.899253,1.906058
0.450927287,0.611853,0.611853,0.450927,1.618319
0.649304389,0.623000,0.623000,0.649304,1.713169
0.912645101,0.633049,0.633049,0.912645,1.911567
0.479507118,0.641751,0.641751,0.479507,1.630041
0.716094732,0.650462,0.650462,0.716095,1.758220
0.660170018,0.659099,0.659099,0.660170,1.721016
0.461019039,0.668207,0.668207,0.461019,1.622458
1.029587864,0.678240,0.678240,1.029588,1.960532
0.231704667,0.687541,0.687541,0.231705,1.429149
0.511479735,0.697008,0.697008,0.511480,1.643322
0.653824627,0.706476,0.706476,0.653825,1.716431
0.809110105,0.715944,0.715944,0.809110,1.848630
0.993165314,0.724870,0.724870,0.993165,1.945172
0.742698967,0.732563,0.732563,0.742699,1.778328
0.565135359,0.740257,0.740257,0.565135,1.665781
1.037336349,0.747934,0.747934,1.037336,1.963932
0.574699819,0.754662,0.754662,0.574700,1.670245
0.866775572,0.761091,0.761091,0.866776,1.891160
0.572915434,0.765832,0.765832,0.572915,1.669401
1.104810237,0.772136,0.772136,1.104810,2.003548
0.719627678,0.777533,0.777533,0.719628,1.760568
1.088324785,0.783549,0.783549,1.088325,1.990186
0.663411617,0.789078,0.789078,0.663412,1.723357
0.988875389,0.794562,0.794562,0.988875,1.943373
0.946972072,0.800125,0.800125,0.946972,1.925795
0.795213997,0.805034,0.805034,0.795214,1.832238
0.730950653,0.810328,0.810328,0.730951,1.768825
0.590583205,0.816524,0.816524,0.590583,1.678295
0.487372487,0.823462,0.823462,0.487372,1.633267
-0.003099978,0.830777,0.830777,-0.003100,1.239983
1.295521974,0.842078,0.842078,1.295522,2.157010
0.447563022,0.853378,0.853378,0.447563,1.616921
0.62776792,0.865188,0.865188,0.627768,1.698568
0.831794202,0.878770,0.878770,0.831794,1.871116
0.967253267,0.892715,0.892715,0.967253,1.934336
0.94859755,0.907986,0.907986,0.948598,1.926512
1.061299324,0.923258,0.923258,1.061299,1.975242
1.227518677,0.938529,0.938529,1.227519,2.116624
0.831997632,0.952745,0.952745,0.831998,1.871291
1.286098837,0.968338,0.968338,1.286099,2.150906
1.054040789,0.983135,0.983135,1.054041,1.971643
0.865068316,0.998123,0.998123,0.865068,1.890289
1.290583014,1.013338,1.013338,1.290583,2.153895
0.997640609,1.027717,1.027717,0.997641,1.947044
1.267985701,1.041956,1.041956,1.267986,2.140004
1.05696094,1.054885,1.054885,1.056961,1.973071
0.918560206,1.066911,1.066911,0.918560,1.913996
0.623383522,1.078029,1.078029,0.623384,1.696000
1.435869455,1.088770,1.088770,1.435869,2.242363
0.794565558,1.095525,1.095525,0.794566,1.831500
1.132247447,1.102843,1.102843,1.132247,2.034927
1.267636299,1.109652,1.109652,1.267636,2.139801
0.962514698,1.114922,1.114922,0.962515,1.932430
1.446326613,1.119939,1.119939,1.446327,2.248966
0.888186097,1.124062,1.124062,0.888186,1.901189
1.106638193,1.129655,1.129655,1.106638,2.005170
1.426180362,1.135578,1.135578,1.426180,2.236198
1.328638195,1.140993,1.140993,1.328638,2.174803
1.292699933,1.145031,1.145031,1.292700,2.155295
1.123097658,1.149052,1.149052,1.123098,2.022990
1.11428523,1.153388,1.153388,1.114285,2.012540
0.836819767,1.157205,1.157205,0.836820,1.874614
0.516443431,1.163298,1.163298,0.516443,1.645346
1.612638235,1.172371,1.172371,1.612638,2.357298
0.641043603,1.181443,1.181443,0.641044,1.707219
1.036457896,1.192160,1.192160,1.036458,1.963545
1.224338531,1.203603,1.203603,1.224339,2.114882
1.343196272,1.215047,1.215047,1.343196,2.181880
1.378019332,1.226490,1.226490,1.378019,2.199595
0.949540257,1.237370,1.237370,0.949540,1.926928
1.534321546,1.248250,1.248250,1.534322,2.303110
1.002052545,1.258897,1.258897,1.002053,1.948886
1.602645277,1.269707,1.269707,1.602645,2.350643
1.419009685,1.280084,1.280084,1.419010,2.231550
1.225710511,1.289479,1.289479,1.225711,2.115633
0.968598067,1.300106,1.300106,0.968598,1.934876
1.651706099,1.312243,1.312243,1.651706,2.380650
1.283382058,1.324380,1.324380,1.283382,2.149218
1.449850916,1.337407,1.337407,1.449851,2.251140
1.176284313,1.349927,1.349927,1.176284,2.086792
1.658282518,1.363196,1.363196,1.658283,2.384657
1.592128276,1.374608,1.374608,1.592128,2.344422
1.495534896,1.383266,1.383266,1.495535,2.276709
1.351587414,1.392076,1.392076,1.351587,2.186072
1.298892617,1.399635,1.399635,1.298893,2.159055
1.165738105,1.406889,1.406889,1.165738,2.078768
0.699505209,1.414143,1.414143,0.699505,1.747228
1.826784491,1.423999,1.423999,1.826784,2.488564
1.085290312,1.433855,1.433855,1.085290,1.988415
1.299555778,1.443711,1.443711,1.299556,2.159442
1.45279622,1.454903,1.454903,1.452796,2.252790
1.501145124,1.465823,1.465823,1.501145,2.280390
1.696689009,1.477577,1.477577,1.696689,2.408476
1.789968967,1.488843,1.488843,1.789969,2.463049
1.513422846,1.498546,1.498546,1.513423,2.289104
1.420836806,1.506944,1.506944,1.420837,2.232741
1.835588335,1.516725,1.516725,1.835588,2.494848
1.383700966,1.525615,1.525615,1.383701,2.203368
1.57474327,1.535259,1.535259,1.574743,2.331864
1.809060811,1.543983,1.543983,1.809061,2.475873
1.674131989,1.552880,1.552880,1.674132,2.394440
1.550303101,1.561550,1.561550,1.550303,2.314189
1.493064403,1.570068,1.570068,1.493064,2.275171
1.451407194,1.578195,1.578195,1.451407,2.252012
0.834299325,1.587039,1.587039,0.834299,1.873046
1.970365405,1.598314,1.598314,1.970365,2.574175
1.349407553,1.607325,1.607325,1.349408,2.184989
1.512472152,1.617292,1.617292,1.512472,2.288481
1.831911563,1.628588,1.628588,1.831912,2.492210
1.341107964,1.638630,1.638630,1.341108,2.180862
1.914037108,1.649411,1.649411,1.914037,2.541503
1.434934973,1.659356,1.659356,1.434935,2.241768
1.97802031,1.669645,1.669645,1.978020,2.578419
1.660842776,1.679934,1.679934,1.660843,2.386271
1.920023798,1.690019,1.690019,1.920024,2.545160
1.777202963,1.698991,1.698991,1.777203,2.456018
1.714041829,1.709067,1.709067,1.714042,2.419828
1.5017699,1.718606,1.718606,1.501770,2.280825
2.09547162,1.729729,1.729729,2.095472,2.639363
1.155458211,1.740261,1.740261,1.155458,2.065132
1.634238362,1.750793,1.750793,1.634238,2.370137
1.835666179,1.762860,1.762860,1.835666,2.494904
1.95535767,1.774990,1.774990,1.955358,2.565777
1.711681365,1.786285,1.786285,1.711681,2.418354
2.092277765,1.795437,1.795437,2.092278,2.637738
1.694780468,1.804634,1.804634,1.694780,2.407159
1.992278218,1.814037,1.814037,1.992278,2.586041
1.86147356,1.822111,1.822111,1.861474,2.511308
1.607351541,1.830981,1.830981,1.607352,2.353685
1.293376207,1.839496,1.839496,1.293376,2.155706
2.179569721,1.850321,1.850321,2.179570,2.676409
1.775415539,1.860803,1.860803,1.775416,2.455086
1.843834996,1.871645,1.871645,1.843835,2.500718
2.036794662,1.883261,1.883261,2.036795,2.609146
2.17602086,1.894607,1.894607,2.176021,2.674910
1.792208075,1.904848,1.904848,1.792208,2.464497
2.073645591,1.915248,1.915248,2.073646,2.628418
1.830993056,1.924807,1.924807,1.830993,2.491561
1.318133354,1.935145,1.935145,1.318133,2.169412
2.289929151,1.947334,1.947334,2.289929,2.723247
1.85866487,1.958400,1.958400,1.858665,2.509627
2.065881967,1.969778,1.969778,2.065882,2.624326
1.81528294,1.980990,1.980990,1.815283,2.480064
2.230163574,1.993477,1.993477,2.230164,2.698443
2.114835739,2.005582,2.005582,2.114836,2.648821
1.843629479,2.017091,2.017091,1.843629,2.500574
2.326951742,2.029591,2.029591,2.326952,2.737983
1.745516657,2.041272,2.041272,1.745517,2.438798
2.127292871,2.053892,2.053892,2.127293,2.654226
1.778986334,2.065348,2.065348,1.778986,2.456974
2.30638051,2.077978,2.077978,2.306381,2.729859
2.122648239,2.090433,2.090433,2.122648,2.652216
1.739487528,2.102445,2.102445,1.739488,2.435209
2.393883228,2.116870,2.116870,2.393883,2.765560
2.007070302,2.131363,2.131363,2.007070,2.593603
2.34212017,2.146140,2.146140,2.342120,2.744261
2.11192131,2.161004,2.161004,2.111921,2.647554
1.98662877,2.175906,2.175906,1.986629,2.583140
2.43812704,2.189790,2.189790,2.438127,2.784368
1.994365453,2.203868,2.203868,1.994365,2.587090
2.11671257,2.218737,2.218737,2.116713,2.649637
2.378998756,2.233873,2.233873,2.378999,2.759587
2.029901266,2.248225,2.248225,2.029901,2.605614
2.519805192,2.263721,2.263721,2.519805,2.819000
2.201828956,2.279152,2.279152,2.201829,2.686364
2.347753286,2.294357,2.294357,2.347753,2.746640
2.222722291,2.310590,2.310590,2.222722,2.695350
2.540855407,2.326167,2.326167,2.540855,2.827659
2.203042984,2.341136,2.341136,2.203043,2.686904
2.373476982,2.355750,2.355750,2.373477,2.757376
2.241666793,2.371231,2.371231,2.241667,2.703270
2.610682249,2.387066,2.387066,2.610682,2.857863
2.418175935,2.400898,2.400898,2.418176,2.776237
2.245007753,2.415661,2.415661,2.245008,2.704723
